101103021242,领行国际,广渠门,东城,935,133.21㎡,106.21㎡,板塔结合,70190,3室1厅1厨2卫,顶层 (共21层),暂无数据,西南,钢混结构,简装,三梯八户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101103021242.html
101103072043,广渠家园,广渠门,东城,515,62.02㎡,49.06㎡,塔楼,83038,2室1厅1厨1卫,顶层 (共28层),平层,东,钢混结构,精装,三梯十户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101103072043.html
101102739000,金世纪嘉园,广渠门,东城,800,91.11㎡,73.59㎡,塔楼,87806,2室1厅1厨1卫,低楼层 (共21层),平层,南 西 北,钢混结构,精装,四梯十六户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102739000.html
101102703673,金世纪嘉园,广渠门,东城,570,66.01㎡,52.39㎡,塔楼,86351,2室1厅1厨1卫,高楼层 (共21层),平层,南 西,钢混结构,其他,三梯十二户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102703673.html
101102820881,幸福北里,广渠门,东城,558,60.19㎡,42.2㎡,板楼,92707,2室1厅1厨1卫,低楼层 (共6层),平层,南 北,混合结构,其他,一梯两户,集中供暖,无,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102820881.html
101103054871,远洋德邑,广渠门,东城,850,97.64㎡,77.22㎡,塔楼,87055,2室1厅1厨1卫,高楼层 (共22层),平层,东南,钢混结构,简装,三梯十二户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101103054871.html
101102058322,水上华城,广渠门,东城,1375,147.91㎡,115.54㎡,板楼,92962,3室2厅1厨2卫,低楼层 (共20层),平层,东 西,钢混结构,精装,两梯两户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102058322.html
101102860708,水上华城,广渠门,东城,1600,164.3㎡,128.34㎡,板楼,97383,3室2厅1厨2卫,中楼层 (共20层),平层,东 西,钢混结构,精装,两梯两户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102860708.html
101102553445,冠城名敦道,广渠门,东城,1589,144.42㎡,107.56㎡,板楼,110027,2室2厅1厨1卫,底层 (共27层),平层,南 北,钢混结构,精装,两梯两户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102553445.html
101101710622,广渠门内大街,广渠门,东城,600,63.93㎡,45.11㎡,板塔结合,93853,2室1厅1厨1卫,低楼层 (共13层),平层,南,混合结构,精装,两梯六户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101101710622.html
101102928240,保利蔷薇,广渠门,东城,960,86.11㎡,67.1㎡,板塔结合,111486,2室1厅1厨1卫,低楼层 (共16层),平层,东南 北,钢混结构,精装,两梯九户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102928240.html
101101128345,东环居苑,广渠门,东城,850,99.52㎡,79.82㎡,塔楼,85410,3室1厅1厨1卫,高楼层 (共22层),平层,东北,钢混结构,精装,三梯十一户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101101128345.html
101102170548,光明西里,广渠门,东城,440,49.33㎡,暂无数据,板楼,89196,2室1厅1厨1卫,顶层 (共5层),平层,东 西,混合结构,精装,一梯三户,自供暖,无,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102170548.html
101102919789,绿景苑,广渠门,东城,605,56.29㎡,44.7㎡,板塔结合,107480,2室1厅1厨1卫,中楼层 (共12层),平层,南 北,钢混结构,其他,一梯九户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102919789.html
101102993832,保利蔷薇,广渠门,东城,660,57.92㎡,46.59㎡,板塔结合,113951,2室1厅1厨1卫,低楼层 (共16层),平层,南,钢混结构,精装,两梯六户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102993832.html
101103038422,保利蔷薇,广渠门,东城,935,92.89㎡,74.42㎡,板塔结合,100657,2室1厅1厨1卫,中楼层 (共16层),平层,西,钢混结构,精装,两梯八户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101103038422.html
101101735005,冠城名敦道,广渠门,东城,635,83.36㎡,61.19㎡,塔楼,76176,1室0厅0厨0卫,中楼层 (共23层),平层,西南,钢混结构,精装,四梯十三户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101101735005.html
101102231225,北京上舍,广渠门,东城,588,64.68㎡,50.16㎡,塔楼,90910,1室0厅1厨1卫,高楼层 (共15层),平层,北,钢混结构,精装,两梯九户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102231225.html
101102599518,保利蔷薇,广渠门,东城,880,86.45㎡,67.37㎡,板塔结合,101793,2室1厅1厨1卫,中楼层 (共16层),平层,东南,钢混结构,精装,两梯九户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102599518.html
101102682436,水上华城,广渠门,东城,850,83.62㎡,65.66㎡,板塔结合,101651,1室1厅1厨1卫,低楼层 (共24层),平层,北,钢混结构,精装,三梯七户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102682436.html
101101911754,幸福家园三期,广渠门,东城,770,70.33㎡,56.35㎡,板塔结合,109484,1室1厅1厨1卫,顶层 (共8层),平层,西,钢混结构,简装,一梯四户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101101911754.html
101102534675,领行国际,广渠门,东城,730,95.33㎡,76.01㎡,板塔结合,76577,2室1厅1厨1卫,低楼层 (共21层),平层,东北,钢混结构,简装,三梯八户,集中供暖,有,70年,公寓,https://bj.lianjia.com/ershoufang/101102534675.html
101102644561,幸福家园三期,广渠门,东城,1288,122.45㎡,97.97㎡,板塔结合,105186,3室1厅1厨2卫,低楼层 (共12层),平层,东 西,钢混结构,其他,一梯三户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102644561.html
101102654031,冠城名敦道,广渠门,东城,505,63.73㎡,44.92㎡,塔楼,79241,1室0厅1厨1卫,低楼层 (共23层),平层,西,钢混结构,精装,七梯二十三户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102654031.html
101102775303,金世纪嘉园,广渠门,东城,600,61.3㎡,49.51㎡,塔楼,97880,1室1厅1厨1卫,中楼层 (共21层),平层,西南,钢混结构,精装,四梯十六户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102775303.html
101102381242,远洋德邑,广渠门,东城,980,110.95㎡,87.74㎡,塔楼,88329,2室1厅1厨1卫,低楼层 (共22层),平层,东北,钢混结构,简装,三梯十三户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102381242.html
